date,geo,hashtags,id,text,type,username
2019-07-06 06:19:29+00:00,,,1147389586571579392,I literally haven’t felt any of these earthquakes.,official,JustDawit
2019-07-06 06:18:20+00:00,,,1147389298020253696,I'm immune to earthquakes,official,darbydingdong
2019-07-06 06:15:39+00:00,,,1147388622095577088,it’s weird but haven’t felt a single earthquake this whole weekend despite everyone else is reporting it pic.twitter.com/h8vzVXwtoc,official,iammikedup
2019-07-06 06:15:22+00:00,,,1147388550268063744,I was going to go look for the Crescent Moon tonite but ...Earthquake,official,MysterMyke
2019-07-06 06:13:44+00:00,,,1147388140828495874,The 2 biggest earthquakes in Cali are called Kawhi Leonard & Paul George,official,MitchellRenz365
2019-07-06 06:13:15+00:00,,#earthquake,1147388018078044161,. @Hunter_Renfroe @Padres source of #earthquake https://twitter.com/Padres/status/1147365672445333504 …,official,danielfnovak
2019-07-06 06:07:53+00:00,,,1147386666274787328,These trades in the NBA is the governments way of trying to distract us from the earthquakes,official,jaimemedina61
2019-07-06 06:05:50+00:00,,,1147386149406568448,"ESPN: Meanwhile, an earthquake hit the we… Everybody else: MAN FUCK THAT EARTHQUAKE!!! GET BACK TO THIS TRADE!!!!",official,The_Cassius_
2019-07-06 06:04:53+00:00,,#yess #cheers # #Hope,1147385911174291456,"If y’all were wondering. #yess I’m feeling it. Unknow if I’ve been falling because of the earthquakes or just feeling it you know. #cheers You know, you know. ##Hope everyone had a lovely Friday",official,aaronjuly
2019-07-06 06:01:51+00:00,,,1147385146686889986,Why did I not feel any earthquakes lol,official,OnelYousif
2019-07-06 05:59:10+00:00,,#Clippers,1147384471865290752,Wow all the earthquakes make sense. #Clippers,official,hodvil
2019-07-06 05:58:55+00:00,,,1147384408858476545,Earthquakes are vastly overrated. Just experienced my first one and I’ve been more unbalanced from a case of white claws. 4/10 natural disaster. Nice try God,official,mikeromano93
2019-07-06 05:57:02+00:00,,#earthquakes,1147383934986010626,In San Diego when finally something poppin In Selma wtf #earthquakes,official,xxxRyan5
2019-07-06 05:54:26+00:00,,,1147383283577004032,Every single one except earthquakes,official,CHRISTINAVR89
2019-07-06 05:48:26+00:00,,,1147381771643658240,"People felt the earthquake in Phoenix, but felt nothing in San Diego. https://twitter.com/azcentral/status/1147348517389819904 …",official,KG7MAJ
2019-07-06 05:47:55+00:00,,,1147381644380086272,Shit I don’t leave to Vegas until tomorrow pray for me that there’s no more earthquakes here,official,yungchataa
2019-07-06 05:46:01+00:00,,,1147381162924359681,Two Earthquakes in one day blessed,official,TStoop
2019-07-06 05:43:25+00:00,,,1147380510760431616,"Was anyone around during Northridge in ‘94? Because I was. I legit felt it in my parents bedroom in Scottsdale, AZ. 94 was a messed up year for my family and I, and I remember that earthquake really well",official,MoonshineDesign
